additive_id,product_id,additive_code,additive_name,risk_level,additive_safety_score
3318,UK_00176415,E440,E440,Low / Unclassified,100
3319,UK_00819626,E330,Citric Acid,Low,100
3320,UK_00819626,E331,E331,Low / Unclassified,100
3321,UK_00819626,E440,E440,Low / Unclassified,100
3322,UK_01206234,E330,Citric Acid,Low,100
3323,UK_01206234,E440,E440,Low / Unclassified,100
3324,UK_00390125,E440,E440,Low / Unclassified,100
3325,UK_3045320505535,E440,E440,Low / Unclassified,100
3326,UK_5057172824540,E330,Citric Acid,Low,100
3327,UK_5057172824540,E331,E331,Low / Unclassified,100
3328,UK_5057172824540,E440,E440,Low / Unclassified,100
3329,UK_0043647130013,E331,E331,Low / Unclassified,100
3330,UK_0043647130013,E440,E440,Low / Unclassified,100
3331,UK_5000169151266,E440,E440,Low / Unclassified,100
3332,UK_5000436288459,E330,Citric Acid,Low,100
3333,UK_5000436288459,E331,E331,Low / Unclassified,100
3334,UK_5000436288459,E440,E440,Low / Unclassified,100
3335,UK_7622201693916,E330,Citric Acid,Low,100
3336,UK_7622201693916,E412,Guar Gum,Low,100
3337,UK_7622201695521,E330,Citric Acid,Low,100
3338,UK_7622201695521,E412,Guar Gum,Low,100
3339,UK_5000187130946,E270,E270,Low / Unclassified,100
3340,UK_5000187130946,E330,Citric Acid,Low,100
3341,UK_4088600046648,E407,E407,Low / Unclassified,100
3342,UK_4088600046648,E412,Guar Gum,Low,100
3343,UK_7622201693954,E330,Citric Acid,Low,100
3344,UK_7622201693954,E407,E407,Low / Unclassified,100
3345,UK_7622201693954,E410,E410,Low / Unclassified,100
3346,UK_5000187130908,E270,E270,Low / Unclassified,100
3347,UK_5000187130908,E330,Citric Acid,Low,100
3348,UK_7622201693930,E330,Citric Acid,Low,100
3349,UK_7622201693930,E410,E410,Low / Unclassified,100
3350,UK_7622201694104,E330,Citric Acid,Low,100
3351,UK_7622201694104,E412,Guar Gum,Low,100
3352,UK_20103354,E412,Guar Gum,Low,100
3353,UK_5202390013836,E575,E575,Low / Unclassified,100
3354,UK_20103286,E412,Guar Gum,Low,100
3355,UK_7622201694777,E330,Citric Acid,Low,100
3356,UK_7622201694777,E407,E407,Low / Unclassified,100
3357,UK_7622201694777,E412,Guar Gum,Low,100
3358,UK_4088600046662,E407,E407,Low / Unclassified,100
3359,UK_4088600046662,E412,Guar Gum,Low,100
3360,UK_5000295157408,E160,E160,Low / Unclassified,100
3361,UK_5000295157408,E270,E270,Low / Unclassified,100
3362,UK_5000295157408,E406,E406,Low / Unclassified,100
3363,UK_3023290025338,E330,Citric Acid,Low,100
3364,UK_3023290025338,E333,E333,Low / Unclassified,100
3365,UK_3023290025338,E440,E440,Low / Unclassified,100
3366,UK_3023290025338,E950,E950,Low / Unclassified,100
3367,UK_3023290025338,E951,E951,Low / Unclassified,100
3368,UK_3023290018415,E330,Citric Acid,Low,100
3369,UK_3023290018415,E950,E950,Low / Unclassified,100
3370,UK_3023290018415,E951,E951,Low / Unclassified,100
3371,UK_5057545828847,E330,Citric Acid,Low,100
3372,UK_3073781160031,E451,E451,Low / Unclassified,100
3373,UK_3073781160031,E452,E452,Low / Unclassified,100
3374,UK_01304893,E330,Citric Acid,Low,100
3375,UK_4056489720164,E330,Citric Acid,Low,100
3376,UK_4088600258775,E202,E202,Low / Unclassified,100
3377,UK_3228023190042,E202,E202,Low / Unclassified,100
3378,UK_3228023190042,E331,E331,Low / Unclassified,100
3379,UK_3228023190042,E440,E440,Low / Unclassified,100
3380,UK_3228023190042,E450,E450,Low / Unclassified,100
3381,UK_3228023190042,E452,E452,Low / Unclassified,100
3382,UK_01483246,E330,Citric Acid,Low,100
3383,UK_4061462209802,E1105,E1105,Low / Unclassified,100
3384,UK_50513024,E270,E270,Low / Unclassified,100
3385,UK_50513024,E450,E450,Low / Unclassified,100
3386,UK_50513024,E452,E452,Low / Unclassified,100
3387,UK_5012262004011,E401,E401,Low / Unclassified,100
3388,UK_5012262004011,E412,Guar Gum,Low,100
3389,UK_5012262004011,E422,E422,Low / Unclassified,100
3390,UK_5012262004011,E471,E471,Low / Unclassified,100
3391,UK_5010238020355,E160,E160,Low / Unclassified,100
3392,UK_5010238020355,E410,E410,Low / Unclassified,100
3393,UK_5010238020355,E412,Guar Gum,Low,100
3394,UK_5010238020355,E471,E471,Low / Unclassified,100
3395,UK_8711327529793,E160,E160,Low / Unclassified,100
3396,UK_8711327529793,E410,E410,Low / Unclassified,100
3397,UK_8711327529793,E412,Guar Gum,Low,100
3398,UK_8711327529793,E417,E417,Low / Unclassified,100
3399,UK_8711327529793,E471,E471,Low / Unclassified,100
3400,UK_8714100590430,E160,E160,Low / Unclassified,100
3401,UK_8714100590430,E407,E407,Low / Unclassified,100
3402,UK_8714100590430,E410,E410,Low / Unclassified,100
3403,UK_8714100590430,E412,Guar Gum,Low,100
3404,UK_8714100590430,E471,E471,Low / Unclassified,100
3405,UK_3415581113921,E322,Lecithin,Low,100
3406,UK_3415581113921,E322,Lecithin,Low,100
3407,UK_3415581114928,E322,Lecithin,Low,100
3408,UK_3415581114928,E322,Lecithin,Low,100
3409,UK_3415581114928,E440,E440,Low / Unclassified,100
3410,UK_5012262004516,E401,E401,Low / Unclassified,100
3411,UK_5012262004516,E412,Guar Gum,Low,100
3412,UK_5012262004516,E422,E422,Low / Unclassified,100
3413,UK_5012262004516,E471,E471,Low / Unclassified,100
3414,UK_5012262004516,E500,E500,Low / Unclassified,100
3415,UK_5012262004516,E500,E500,Low / Unclassified,100
3416,UK_8711327373013,E322,Lecithin,Low,100
3417,UK_8711327373013,E322,Lecithin,Low,100
3418,UK_8711327373013,E412,Guar Gum,Low,100
3419,UK_8711327373013,E440,E440,Low / Unclassified,100
3420,UK_3415581176025,E440,E440,Low / Unclassified,100
3421,UK_3415581176025,E500,E500,Low / Unclassified,100
3422,UK_3415581176025,E500,E500,Low / Unclassified,100
3423,UK_5057967164523,E410,E410,Low / Unclassified,100
3424,UK_5012262004028,E400,E400,Low / Unclassified,100
3425,UK_5012262004028,E422,E422,Low / Unclassified,100
3426,UK_5012262004028,E471,E471,Low / Unclassified,100
3427,UK_8711327637696,E322,Lecithin,Low,100
3428,UK_8711327637696,E407,E407,Low / Unclassified,100
3429,UK_8711327637696,E412,Guar Gum,Low,100
3430,UK_5060081113735,E410,E410,Low / Unclassified,100
3431,UK_5060081113735,E412,Guar Gum,Low,100
3432,UK_8712566291144,E100,E100,Low / Unclassified,100
3433,UK_8712566291144,E160,E160,Low / Unclassified,100
3434,UK_8712566291144,E407,E407,Low / Unclassified,100
3435,UK_8712566291144,E410,E410,Low / Unclassified,100
3436,UK_8712566291144,E412,Guar Gum,Low,100
3437,UK_8712566291144,E417,E417,Low / Unclassified,100
3438,UK_8712566291144,E471,E471,Low / Unclassified,100
3439,UK_3415581152920,E500,E500,Low / Unclassified,100
3440,UK_5056285800151,E1200,E1200,Low / Unclassified,100
3441,UK_5056285800151,E322,Lecithin,Low,100
3442,UK_5056285800151,E410,E410,Low / Unclassified,100
3443,UK_5056285800151,E412,Guar Gum,Low,100
3444,UK_5056285800151,E422,E422,Low / Unclassified,100
3445,UK_5056285800151,E450,E450,Low / Unclassified,100
3446,UK_5056285800151,E471,E471,Low / Unclassified,100
3447,UK_5056285800151,E500,E500,Low / Unclassified,100
3448,UK_5056285800151,E960,E960,Low / Unclassified,100
3449,UK_5056285800151,E965,E965,Low / Unclassified,100
3450,UK_3415581153026,E440,E440,Low / Unclassified,100
3451,UK_5029728010004,E160,E160,Low / Unclassified,100
3452,UK_5029728010004,E322,Lecithin,Low,100
3453,UK_5029728010004,E500,E500,Low / Unclassified,100
3454,UK_5029728010004,E500,E500,Low / Unclassified,100
3455,UK_5029728010004,E954,E954,Low / Unclassified,100
3456,UK_5026646000452,E322,Lecithin,Low,100
3457,UK_5026646000452,E322,Lecithin,Low,100
3458,UK_5026646000452,E410,E410,Low / Unclassified,100
3459,UK_5026646020702,E160,E160,Low / Unclassified,100
3460,UK_5026646020702,E410,E410,Low / Unclassified,100
3461,UK_5026646020702,E412,Guar Gum,Low,100
3462,UK_5026646020702,E471,E471,Low / Unclassified,100
3463,UK_8711327574991,E160,E160,Low / Unclassified,100
3464,UK_8711327574991,E322,Lecithin,Low,100
3465,UK_8711327574991,E407,E407,Low / Unclassified,100
3466,UK_8711327574991,E410,E410,Low / Unclassified,100
3467,UK_8711327574991,E412,Guar Gum,Low,100
3468,UK_8711327574991,E471,E471,Low / Unclassified,100
3469,UK_8711327574991,E476,E476,Low / Unclassified,100
3470,UK_00393638,E322,Lecithin,Low,100
3471,UK_00393638,E322,Lecithin,Low,100
3472,UK_5000159560764,E322,Lecithin,Low,100
3473,UK_5000159560764,E322,Lecithin,Low,100
3474,UK_5000159560764,E407,E407,Low / Unclassified,100
3475,UK_5000159560764,E410,E410,Low / Unclassified,100
3476,UK_5000159560764,E412,Guar Gum,Low,100
3477,UK_5000159560764,E471,E471,Low / Unclassified,100
3478,UK_5063334007737,E163,E163,Low / Unclassified,100
3479,UK_3415581520927,E440,E440,Low / Unclassified,100
3480,UK_8711327318373,E322,Lecithin,Low,100
3481,UK_8711327318373,E407,E407,Low / Unclassified,100
3482,UK_8711327318373,E410,E410,Low / Unclassified,100
3483,UK_8711327318373,E412,Guar Gum,Low,100
3484,UK_8711327318373,E442,E442,Low / Unclassified,100
3485,UK_8711327318373,E471,E471,Low / Unclassified,100
3486,UK_4056489223368,E322,Lecithin,Low,100
3487,UK_4056489223368,E410,E410,Low / Unclassified,100
3488,UK_4056489223368,E412,Guar Gum,Low,100
3489,UK_4056489223368,E471,E471,Low / Unclassified,100
3490,UK_4056489223368,E476,E476,Low / Unclassified,100
3491,UK_5036589253419,E407,E407,Low / Unclassified,100
3492,UK_5036589253419,E410,E410,Low / Unclassified,100
3493,UK_5036589253419,E412,Guar Gum,Low,100
3494,UK_5000169263587,E270,E270,Low / Unclassified,100
3495,UK_8711327576957,E100,E100,Low / Unclassified,100
3496,UK_8711327576957,E140,E140,Low / Unclassified,100
3497,UK_8711327576957,E140,E140,Low / Unclassified,100
3498,UK_8711327576957,E330,Citric Acid,Low,100
3499,UK_8711327576957,E410,E410,Low / Unclassified,100
3500,UK_8711327576957,E412,Guar Gum,Low,100
3501,UK_8711327576957,E417,E417,Low / Unclassified,100
3502,UK_8711327576957,E471,E471,Low / Unclassified,100
3503,UK_8711327575011,E160,E160,Low / Unclassified,100
3504,UK_8711327575011,E322,Lecithin,Low,100
3505,UK_8711327575011,E407,E407,Low / Unclassified,100
3506,UK_8711327575011,E410,E410,Low / Unclassified,100
3507,UK_8711327575011,E412,Guar Gum,Low,100
3508,UK_8711327575011,E417,E417,Low / Unclassified,100
3509,UK_8711327575011,E471,E471,Low / Unclassified,100
3510,UK_5060392490006,E322,Lecithin,Low,100
3511,UK_8711327534001,E100,E100,Low / Unclassified,100
3512,UK_8711327534001,E330,Citric Acid,Low,100
3513,UK_8711327534001,E407,E407,Low / Unclassified,100
3514,UK_8711327534001,E410,E410,Low / Unclassified,100
3515,UK_8711327534001,E412,Guar Gum,Low,100
3516,UK_8711327534001,E417,E417,Low / Unclassified,100
3517,UK_8711327534001,E471,E471,Low / Unclassified,100
3518,UK_8711327611757,E160,E160,Low / Unclassified,100
3519,UK_8711327611757,E322,Lecithin,Low,100
3520,UK_8711327611757,E407,E407,Low / Unclassified,100
3521,UK_8711327611757,E410,E410,Low / Unclassified,100
3522,UK_8711327611757,E412,Guar Gum,Low,100
3523,UK_8711327611757,E417,E417,Low / Unclassified,100
3524,UK_8711327611757,E471,E471,Low / Unclassified,100
3525,UK_5060392490099,E150,E150,Low / Unclassified,100
3526,UK_5060392490099,E330,Citric Acid,Low,100
3527,UK_5060392490099,E440,E440,Low / Unclassified,100
3528,UK_4061462778940,E1200,E1200,Low / Unclassified,100
3529,UK_4061462778940,E150,E150,Low / Unclassified,100
3530,UK_4061462778940,E322,Lecithin,Low,100
3531,UK_4061462778940,E410,E410,Low / Unclassified,100
3532,UK_4061462778940,E412,Guar Gum,Low,100
3533,UK_4061462778940,E422,E422,Low / Unclassified,100
3534,UK_4061462778940,E471,E471,Low / Unclassified,100
3535,UK_4061462778940,E960,E960,Low / Unclassified,100
3536,UK_4061462778940,E968,E968,Low / Unclassified,100
3537,UK_3415584409922,E440,E440,Low / Unclassified,100
3538,UK_4056489223351,E322,Lecithin,Low,100
3539,UK_4056489223351,E412,Guar Gum,Low,100
3540,UK_4056489223351,E471,E471,Low / Unclassified,100
3541,UK_4056489223351,E476,E476,Low / Unclassified,100
3542,UK_4088600007304,E407,E407,Low / Unclassified,100
3543,UK_4088600007304,E410,E410,Low / Unclassified,100
3544,UK_4088600007304,E412,Guar Gum,Low,100
3545,UK_4088600007304,E471,E471,Low / Unclassified,100
3546,UK_8714100083529,E330,Citric Acid,Low,100
3547,UK_8714100083529,E407,E407,Low / Unclassified,100
3548,UK_8714100083529,E410,E410,Low / Unclassified,100
3549,UK_8714100083529,E412,Guar Gum,Low,100
3550,UK_8714100083529,E440,E440,Low / Unclassified,100
3551,UK_8714100083529,E471,E471,Low / Unclassified,100
3552,UK_5060081112639,E410,E410,Low / Unclassified,100
3553,UK_5060081112639,E412,Guar Gum,Low,100
3554,UK_5060081112639,E440,E440,Low / Unclassified,100
3555,UK_5060392490075,E410,E410,Low / Unclassified,100
3556,UK_5060198645716,E14XX,E14XX,Low / Unclassified,100
3557,UK_5060198645716,E163,E163,Low / Unclassified,100
3558,UK_5060198645716,E330,Citric Acid,Low,100
3559,UK_5060198645716,E331,E331,Low / Unclassified,100
3560,UK_5060198645716,E406,E406,Low / Unclassified,100
3561,UK_5060198645716,E471,E471,Low / Unclassified,100
3562,UK_5012262009931,E401,E401,Low / Unclassified,100
3563,UK_5012262009931,E412,Guar Gum,Low,100
3564,UK_5012262009931,E422,E422,Low / Unclassified,100
3565,UK_5012262009931,E471,E471,Low / Unclassified,100
3566,UK_8711327534322,E410,E410,Low / Unclassified,100
3567,UK_8711327534322,E412,Guar Gum,Low,100
3568,UK_8711327534322,E417,E417,Low / Unclassified,100
3569,UK_8711327534322,E442,E442,Low / Unclassified,100
3570,UK_8711327534322,E471,E471,Low / Unclassified,100
3571,UK_4088600105871,E330,Citric Acid,Low,100
3572,UK_4088600105871,E407,E407,Low / Unclassified,100
3573,UK_4088600105871,E410,E410,Low / Unclassified,100
3574,UK_4088600105871,E415,Xanthan Gum,Low,100
3575,UK_4088600105871,E389,E389,Low / Unclassified,100
3576,UK_8711327534377,E141,E141,Low / Unclassified,100
3577,UK_8711327534377,E141,E141,Low / Unclassified,100
3578,UK_8711327534377,E410,E410,Low / Unclassified,100
3579,UK_8711327534377,E412,Guar Gum,Low,100
3580,UK_8711327534377,E417,E417,Low / Unclassified,100
3581,UK_8711327534377,E442,E442,Low / Unclassified,100
3582,UK_8711327534377,E471,E471,Low / Unclassified,100
3583,UK_5000159560795,E322,Lecithin,Low,100
3584,UK_5000159560795,E322,Lecithin,Low,100
3585,UK_5000159560795,E401,E401,Low / Unclassified,100
3586,UK_5000159560795,E407,E407,Low / Unclassified,100
3587,UK_5000159560795,E412,Guar Gum,Low,100
3588,UK_5000159560795,E471,E471,Low / Unclassified,100
3589,UK_3415581162929,E440,E440,Low / Unclassified,100
3590,UK_00454230,E150,E150,Low / Unclassified,100
3591,UK_4335619016576,E322,Lecithin,Low,100
3592,UK_4335619016576,E410,E410,Low / Unclassified,100
3593,UK_4335619016576,E412,Guar Gum,Low,100
3594,UK_4335619016576,E471,E471,Low / Unclassified,100
3595,UK_4335619016576,E476,E476,Low / Unclassified,100
3596,UK_4061459440140,E160,E160,Low / Unclassified,100
3597,UK_4061459440140,E330,Citric Acid,Low,100
3598,UK_4061459440140,E410,E410,Low / Unclassified,100
3599,UK_4061459440140,E412,Guar Gum,Low,100
3600,UK_4061459440140,E415,Xanthan Gum,Low,100
3601,UK_4061459440140,E471,E471,Low / Unclassified,100
3602,UK_5052910791283,E100,E100,Low / Unclassified,100
3603,UK_5052910791283,E160,E160,Low / Unclassified,100
3604,UK_5052910791283,E160,E160,Low / Unclassified,100
3605,UK_5052910791283,E162,E162,Low / Unclassified,100
3606,UK_5052910791283,E410,E410,Low / Unclassified,100
3607,UK_5052910791283,E412,Guar Gum,Low,100
3608,UK_5052910791283,E471,E471,Low / Unclassified,100
3609,UK_40875125,E160,E160,Low / Unclassified,100
3610,UK_40875125,E412,Guar Gum,Low,100
3611,UK_40875125,E471,E471,Low / Unclassified,100
3612,UK_5060081116255,E410,E410,Low / Unclassified,100
3613,UK_5060081116255,E412,Guar Gum,Low,100
3614,UK_5060081116255,E471,E471,Low / Unclassified,100
3615,UK_5060081114039,E330,Citric Acid,Low,100
3616,UK_5060081114039,E410,E410,Low / Unclassified,100
3617,UK_5000169528655,E322,Lecithin,Low,100
3618,UK_5000169528655,E322,Lecithin,Low,100
3619,UK_5056285800175,E1200,E1200,Low / Unclassified,100
3620,UK_5056285800175,E322,Lecithin,Low,100
3621,UK_5056285800175,E410,E410,Low / Unclassified,100
3622,UK_5056285800175,E412,Guar Gum,Low,100
3623,UK_5056285800175,E471,E471,Low / Unclassified,100
3624,UK_5056285800175,E960,E960,Low / Unclassified,100
3625,UK_5056285800175,E968,E968,Low / Unclassified,100
3626,UK_4088600096155,E322,Lecithin,Low,100
3627,UK_4088600096155,E410,E410,Low / Unclassified,100
3628,UK_4088600096155,E412,Guar Gum,Low,100
3629,UK_4088600096155,E440,E440,Low / Unclassified,100
3630,UK_4088600096155,E471,E471,Low / Unclassified,100
3631,UK_5000169612033,E160,E160,Low / Unclassified,100
3632,UK_5000169612033,E401,E401,Low / Unclassified,100
3633,UK_5000169612033,E412,Guar Gum,Low,100
3634,UK_5000169612033,E471,E471,Low / Unclassified,100
3635,UK_5053947930836,E322,Lecithin,Low,100
3636,UK_5053947930836,E410,E410,Low / Unclassified,100
3637,UK_5053947930836,E412,Guar Gum,Low,100
3638,UK_5053947930836,E471,E471,Low / Unclassified,100
3639,UK_4088600165530,E100,E100,Low / Unclassified,100
3640,UK_4088600165530,E160,E160,Low / Unclassified,100
3641,UK_4088600165530,E160,E160,Low / Unclassified,100
3642,UK_4088600165530,E410,E410,Low / Unclassified,100
3643,UK_4088600165530,E412,Guar Gum,Low,100
3644,UK_4088600165530,E471,E471,Low / Unclassified,100
3645,UK_8711327533950,E160,E160,Low / Unclassified,100
3646,UK_8711327533950,E407,E407,Low / Unclassified,100
3647,UK_8711327533950,E410,E410,Low / Unclassified,100
3648,UK_8711327533950,E412,Guar Gum,Low,100
3649,UK_8711327533950,E417,E417,Low / Unclassified,100
3650,UK_8711327533950,E471,E471,Low / Unclassified,100
3651,UK_5060081113759,E150,E150,Low / Unclassified,100
3652,UK_5060081113759,E410,E410,Low / Unclassified,100
3653,UK_5060081113759,E412,Guar Gum,Low,100
3654,UK_00333047,E160,E160,Low / Unclassified,100
3655,UK_00333047,E410,E410,Low / Unclassified,100
3656,UK_00333047,E412,Guar Gum,Low,100
3657,UK_00333047,E471,E471,Low / Unclassified,100
3658,UK_8711327535138,E150,E150,Low / Unclassified,100
3659,UK_8711327535138,E410,E410,Low / Unclassified,100
3660,UK_8711327535138,E412,Guar Gum,Low,100
3661,UK_8711327535138,E420,E420,Low / Unclassified,100
3662,UK_8711327535138,E471,E471,Low / Unclassified,100
3663,UK_8711327326750,E163,E163,Low / Unclassified,100
3664,UK_8711327326750,E410,E410,Low / Unclassified,100
3665,UK_8711327326750,E412,Guar Gum,Low,100
3666,UK_8711327326750,E471,E471,Low / Unclassified,100
3667,UK_8711327374171,E330,Citric Acid,Low,100
3668,UK_8711327374171,E407,E407,Low / Unclassified,100
3669,UK_8711327374171,E412,Guar Gum,Low,100
3670,UK_8711327374171,E440,E440,Low / Unclassified,100
3671,UK_8711327483071,E322,Lecithin,Low,100
3672,UK_8711327483071,E407,E407,Low / Unclassified,100
3673,UK_8711327483071,E410,E410,Low / Unclassified,100
3674,UK_8711327483071,E412,Guar Gum,Low,100
3675,UK_8711327483071,E417,E417,Low / Unclassified,100
3676,UK_8711327483071,E471,E471,Low / Unclassified,100
3677,UK_8711327483071,E476,E476,Low / Unclassified,100
3678,UK_8711327483071,E500,E500,Low / Unclassified,100
3679,UK_3415581545920,E322,Lecithin,Low,100
3680,UK_3415581545920,E440,E440,Low / Unclassified,100
3681,UK_3415581545920,E500,E500,Low / Unclassified,100
3682,UK_3415581545920,E500,E500,Low / Unclassified,100
3683,UK_00738668,E322,Lecithin,Low,100
3684,UK_00738668,E322,Lecithin,Low,100
3685,UK_00738668,E500,E500,Low / Unclassified,100
3686,UK_00738668,E500,E500,Low / Unclassified,100
3687,UK_8711327539624,E322,Lecithin,Low,100
3688,UK_8711327539624,E407,E407,Low / Unclassified,100
