nutrition_id,product_id,basis,energy_kcal,protein_g,fat_g,saturated_fat_g,sugars_g,fiber_g,sodium_mg,uk_npm_nutrition_score
1769,UK_5000127142190,per_100g,333.5,14.0,3.5,0.7,18.0,27.0,380.0,61.82
1770,UK_5053827193368,per_100g,356.666666666667,11.0,2.33333333333333,0.333333333333333,14.0,17.0,263.333333333333,74.55
1771,UK_5059319013473,per_100g,364.0,8.5,1.5,0.2,16.0,8.0,8.0,78.18
1772,UK_5059319004051,per_100g,407.5,9.0,4.7,3.0,23.0,8.8,433.0,52.73
1773,UK_5050083197840,per_100g,390.0,7.2,1.7,0.4,16.0,6.9,0.0,76.36
1774,UK_5059319032931,per_100g,396.666666666667,6.0,4.5,0.7,35.0,2.5,750.0,41.82
1775,UK_5000127163096,per_100g,392.0,8.0,1.3,0.3,15.0,6.0,840.0,52.73
1776,UK_5000127014084,per_100g,378.0,7.0,0.9,0.2,8.0,3.0,433.0,69.09
1777,UK_5059319024165,per_100g,389.0,7.0,1.2,0.4,7.9,2.9,393.0,69.09
1778,UK_5059319028958,per_100g,386.0,6.3,1.9,0.9,17.0,3.8,256.0,69.09
1779,UK_5000127141193,per_100g,334.0,14.0,3.5,0.7,18.0,27.0,380.0,61.82
1780,UK_5059319002781,per_100g,365.0,10.0,2.0,0.6,17.0,9.0,12.0,78.18
1781,UK_5059319024196,per_100g,376.666666666667,4.5,0.6,0.1,37.0,2.0,332.0,49.09
1782,UK_5059319035741,per_100g,380.0,10.0,4.66666666666667,0.666666666666667,20.0,8.33333333333333,143.333333333333,74.55
1783,UK_5053827209762,per_100g,398.0,6.0,4.5,0.7,35.0,2.5,300.0,49.09
1784,UK_5053827111348,per_100g,484.444444444444,8.3,23.0,9.55556,24.44444,6.0,302.21999999999997,41.82
1785,UK_5059319024479,per_100g,386.666666666667,6.3,1.9,0.9,17.0,3.8,210.0,69.09
1786,UK_5059319035895,per_100g,380.0,10.0,4.9,1.2,21.0,8.9,114.0,72.73
1787,UK_5059319002811,per_100g,359.0,11.0,1.8,0.2,13.0,7.6,4.0,80.0
1788,UK_5050083459825,per_100g,393.0,6.0,4.5,0.7,35.0,2.5,0.75,54.55
1789,UK_5000127010093,per_100g,378.0,7.0,0.9,0.2,8.0,3.0,200.0,72.73
1790,UK_5059319021218,per_100g,380.0,10.0,2.2,1.0,22.0,6.0,264.0,72.73
1791,UK_5059319036137,per_100g,430.0,21.0,2.6,0.9,13.0,7.6,90.0,80.0
1792,UK_5059319021836,per_100g,389.0,7.0,1.2,0.4,7.9,2.9,400.0,69.09
1793,UK_5059319013503,per_100g,397.0,12.0,1.7,0.4,0.9,11.0,0.0,81.82
1794,UK_5059319022437,per_100g,468.888888888889,8.0,16.0,4.8,30.0,4.5,295.0,47.27
1795,UK_5053827209632,per_100g,398.0,6.0,4.5,0.7,35.0,2.5,300.0,49.09
1796,UK_5059319036588,per_100g,313.0,12.0,2.8,0.5,15.0,26.0,360.0,74.55
1797,UK_5000127421257,per_100g,370.0,7.0,2.0,0.25,23.0,4.5,382.5,56.36
1798,UK_5059319016481,per_100g,469.0,9.3,17.0,4.0,13.0,9.5,4.0,72.73
1799,UK_5053827111300,per_100g,468.888888888889,7.2,22.0,7.5,27.0,7.0,252.0,47.27
1800,UK_5059319015279,per_100g,448.0,7.5,15.0,4.7,25.0,3.7,378.0,45.45
1801,UK_50127504,per_100g,408.0,9.0,4.7,3.0,23.0,8.8,440.0,52.73
1802,UK_5059319034997,per_100g,363.0,9.1,1.6,0.2,13.0,8.3,8.0,80.0
1803,UK_5059319013442,per_100g,377.0,8.8,1.5,0.2,16.0,7.9,8.0,78.18
1804,UK_5059319022314,per_100g,376.666666666667,4.5,0.6,0.1,37.0,2.0,332.0,49.09
1805,UK_5000127079502,per_100g,408.0,9.0,4.7,3.0,23.0,8.8,551.0,49.09
1806,UK_5059321004636,per_100g,386.046511627907,6.0,7.7,4.9,27.0,9.9,232.0,54.55
1807,UK_50127030,per_100g,349.0,9.3,2.0,0.3,30.0,,232.0,50.91
1808,UK_5059319022406,per_100g,469.0,8.2,15.0,3.2,26.0,4.7,336.0,50.91
1809,UK_5059319015200,per_100g,456.0,7.1,16.0,4.5,26.0,3.6,370.0,45.45
1810,UK_5050083542787,per_100g,367.567567567568,4.32432432432432,8.37837837837838,2.97297297297297,32.4324324324324,3.78378378378378,213.513513513514,50.91
1811,UK_5050083545221,per_100g,382.0,6.3,1.9,0.9,17.0,,260.0,61.82
1812,UK_5000127731257,per_100g,437.5,2.85714285714286,12.1428571428571,7.14285714285714,32.1428571428571,1.07142857142857,296.428571428571,34.55
1813,UK_5053827197182,per_100g,393.0,0.2,8.0,3.5,37.0,2.0,52.0,49.09
1814,UK_5059320000011,per_100g,400.0,3.75,10.0,9.8,60.0,4.0,680.0,23.64
1815,UK_5059320000424,per_100g,383.0,3.9,8.5,4.2,35.0,1.3,354.0,41.82
1816,UK_5000127730175,per_100g,436.111111111111,4.16666666666667,11.9444444444444,9.16666666666667,38.8888888888889,1.94444444444444,272.222222222222,30.91
1817,UK_5059321006715,per_100g,390.0,7.0,9.6,5.1,26.0,14.0,0.6,56.36
1818,UK_5053827197212,per_100g,382.352941176471,0.2,8.0,3.5,37.0,2.0,52.0,49.09
1819,UK_5050083449048,per_100g,438.888888888889,4.44444444444444,13.0555555555556,10.2777777777778,36.1111111111111,1.38888888888889,700.0,20.0
1820,UK_5059319002750,per_100g,392.0,10.0,8.0,4.5,19.0,,20.0,50.91
1821,UK_5059319005492,per_100g,470.0,7.4,21.0,8.88889,22.0,7.55556,311.11111111111103,45.45
1822,UK_5053827105453,per_100g,482.222222222222,7.5,23.0,9.0,22.0,,312.0,34.55
1823,UK_5059319031088,per_100g,388.0,7.2,1.9,0.6,15.0,4.8,264.0,72.73
1824,UK_5000127780064,per_100g,410.0,5.5,11.0,8.0,26.0,4.5,180.0,47.27
1825,UK_5050083344756,per_100g,395.555555555556,4.88888888888889,13.1111111111111,3.33333333333333,37.7777777777778,3.33333333333333,0.0,50.91
1826,UK_5050083542732,per_100g,367.567567567568,4.05405405,7.56756757,2.7027027027027,32.4324324324324,3.51351351351351,0.0,54.55
1827,UK_5000127153950,per_100g,380.975143403442,4.5,0.6,0.1,37.0,2.0,327.0,49.09
1828,UK_5059320001087,per_100g,389.583333333333,3.95833333333333,8.33333333333333,3.95833333333333,35.4166666666667,1.66666666666667,156.25,47.27
1829,UK_5059319022550,per_100g,448.0,7.5,15.0,4.7,25.0,3.7,113.4,50.91
1830,UK_5050083449031,per_100g,313.888888888889,4.44444444444444,13.0555555555556,10.2777777777778,36.1111111111111,1.38888888888889,611.1111111111111,21.82
1831,UK_5059319022581,per_100g,456.0,7.1,16.0,4.5,26.0,3.6,370.0,45.45
1832,UK_5053827186797,per_100g,367.0,4.2,8.3,3.0,33.0,3.8,216.0,52.73
1833,UK_5050083344787,per_100g,377.777777777778,2.88888888888889,8.88888888888889,1.11111111111111,37.7777777777778,2.44444444444444,175.555555555556,50.91
1834,UK_5000127730137,per_100g,1521.42857142857,2.86,12.1,7.13928571428571,32.1,1.07142857142857,296.0,34.55
1835,UK_5059319025063,per_100g,383.333333333333,8.8,4.2,2.0,21.0,8.3,87.0,74.55
1836,UK_5059321006760,per_100g,411.0,4.1,9.4,4.7,28.0,0.8,0.0,45.45
1837,UK_5059319032900,per_100g,396.666666666667,6.0,4.66666666666667,0.666666666666667,36.6666666666667,2.66666666666667,300.0,47.27
1838,UK_5059319036779,per_100g,386.0,6.3,1.9,0.9,17.0,3.8,0.0,72.73
1839,UK_5059321007712,per_100g,488.0,25.0,27.0,7.2,23.0,4.4,440.0,40.0
1840,UK_5059320001452,per_100g,462.5,9.0,17.75,2.0,22.75,6.25,137.5,60.0
1841,UK_5000127660069,per_100g,415.0,5.1,11.0,8.0,36.0,0.3,252.0,34.55
1842,UK_5050083393693,per_100g,383.0,7.0,0.9,0.2,8.0,3.0,452.0,67.27
1843,UK_5000127730168,per_100g,448.571428571428,4.16666666666667,11.9444444444444,9.16666666666667,38.8888888888889,1.94444444444444,272.222222222222,30.91
1844,UK_5059319021867,per_100g,375.0,4.5,0.6,0.1,2.0,2.0,327.0,67.27
1845,UK_5059319023915,per_100g,396.666666666667,9.33333333333333,4.33333333333333,0.666666666666667,22.0,7.66666666666667,250.0,61.82
1846,UK_5059319023991,per_100g,384.0,5.2,1.5,0.1,22.0,4.6,157.0,69.09
1847,UK_5059319030487,per_100g,376.666666666667,7.0,1.0,0.333333333333333,8.0,,1443.33333333333,45.45
1848,UK_5050083496424,per_100g,433.333333333333,4.44444444444444,13.0555555555556,10.2777777777778,36.1111111111111,1.38888888888889,0.6111111111111109,32.73
1849,UK_5059319036830,per_100g,389.0,7.0,1.2,0.4,7.9,2.9,393.0,69.09
1850,UK_5059319036953,per_100g,378.0,7.0,0.9,0.2,8.0,3.0,433.0,69.09
1851,UK_5059319037073,per_100g,484.444444444444,8.22222222222222,22.2222222222222,9.55555555555556,24.4444444444444,6.0,297.777777777778,41.82
1852,UK_5059321007743,per_100g,488.571428571428,26.0,27.0,7.0,24.0,3.4,433.0,40.0
1853,UK_5059319037103,per_100g,408.0,9.0,4.7,3.0,23.0,8.8,433.0,52.73
1854,UK_5059319038780,per_100g,377.0,7.1,1.6,0.3,34.0,5.0,8.0,61.82
1855,UK_5053827209205,per_100g,378.0,7.0,0.9,0.2,8.0,3.0,440.0,69.09
1856,UK_5053827193894,per_100g,356.666666666667,11.0,2.33333333333333,0.333333333333333,14.0,17.0,263.333333333333,74.55
1857,UK_5053827142229,per_100g,373.0,8.0,1.5,0.3,19.0,,380.0,50.91
1858,UK_5059321004018,per_100g,393.0,0.2,8.0,3.5,37.0,2.0,52.0,49.09
1859,UK_5050083451751,per_100g,425.0,2.85714286,12.14285714,7.14285714285714,32.1428571428571,1.07142857142857,296.428571428571,34.55
1860,UK_5050083392863,per_100g,402.0,6.0,4.5,0.7,35.0,2.5,300.0,49.09
1861,UK_5050083393624,per_100g,383.0,6.0,1.0,0.2,10.0,1.0,452.0,54.55
1862,UK_5053827182959,per_100g,484.0,8.3,23.0,12.0,21.0,,254.80000000000004,34.55
1863,UK_8901262177191,per_100g,267.0,5.1,15.8,7.7,21.2,,52.0,47.27
1864,UK_8901262010207,per_100g,724.0,1.0,80.0,48.0,0.0,,955.0,21.82
1865,UK_8904063220578,per_100g,285.0,8.8,12.4,2.6,3.7,3.1,251.2,74.55
1866,UK_8904063224101,per_100g,600.0,6.25,43.75,30.0,19.5833333333333,4.16666666666667,1013.3333333333301,23.64
1867,UK_8904063211125,per_100g,205.0,2.75,7.5,0.75,0.0,1.25,392.5,65.45
1868,UK_8445291140950,per_100g,,,,,,,0.0,72.73
1869,UK_8715000029723,per_100g,,,,,,,0.0,72.73
1870,UK_8445290163790,per_100g,308.0,7.1,5.1,1.3,20.0,8.8,5842.0,47.27
1871,UK_8445291140998,per_100g,329.0,6.7,5.0,1.3,20.6,9.3,3828.0,47.27
1872,UK_8445290163714,per_100g,381.0,6.7,9.9,5.3,42.0,3.9,80.0,47.27
1873,UK_8715000029716,per_100g,60.0,10.0,0.1,0.0,2.7,,9008.0,63.64
1874,UK_5000243726960,per_100g,184.0,0.6,0.0,0.0,40.5,2.2,1172.0,40.0
1875,UK_8445290922786,per_100g,357.0,5.5,2.0,0.3,50.8,1.0,3131.0,30.91
1876,UK_7613033910074,per_100g,79.0,9.8,0.5,0.1,1.9,,108.0,80.0
1877,UK_7613036483063,per_100g,317.0,7.8,4.4,0.5,25.1,,5072.0,40.0
1878,UK_8445290163738,per_100g,363.0,3.9,2.0,0.2,68.2,2.2,2486.0,32.73
1879,UK_7613035531543,per_100g,326.0,6.7,5.0,1.3,20.6,9.6,3828.0,47.27
1880,UK_7613036736497,per_100g,303.0,8.5,3.0,0.4,22.4,6.1,5680.0,50.91
1881,UK_8445290922762,per_100g,346.0,6.9,2.4,0.3,42.4,4.1,3336.0,38.18
1882,UK_21061868,per_100g,157.0,5.8,0.5,0.1,0.7,2.2,8.0,78.18
1883,UK_4792024009331,per_100g,715.0,6.8,65.2,56.8,6.6,0.2,120.0,36.36
1884,UK_0643435062795,per_100g,88.0,2.0,3.4,0.2,0.6,0.5,192.0,69.09
1885,UK_8445290163752,per_100g,,,,,,,0.0,72.73
1886,UK_8445291245822,per_100g,488.0,8.9,24.3,1.8,1.7,2.8,1552.0,45.45
1887,UK_8445291658950,per_100g,401.0,14.0,9.6,0.9,13.4,4.6,712.0,54.55
1888,UK_9556001135957,per_100g,,,,,,,0.0,72.73
1889,UK_7613035236004,per_100g,308.0,7.8,5.7,0.7,18.0,9.6,6252.0,52.73
1890,UK_5000243678702,per_100g,154.0,0.8,0.0,0.0,35.5,2.9,1060.0,45.45
1891,UK_5900085011937,per_100g,20.0,2.8,0.0,0.0,0.9,0.0,9120.0,56.36
1892,UK_9556001313034,per_100g,443.243243243243,9.86486486486486,16.0810810810811,7.56756756756757,2.02702702702703,3.78378378378378,206.756756756757,54.55
1893,UK_8445291658790,per_100g,394.0,14.9,9.8,0.8,7.6,5.2,1074.0,54.55
1894,UK_9556001322142,per_100g,465.957446808511,8.08510638297872,21.7021276595745,10.6382978723404,7.23404255319149,3.08510638297872,1088.2978723404299,30.91
1895,UK_5900085011180,per_100g,20.0,2.8,0.0,0.0,0.9,0.0,9120.0,56.36
1896,UK_9556001255693,per_100g,70.0,1.6,2.8,1.3,0.2,,232.0,67.27
1897,UK_8445290435712,per_100g,88.0,1.9,3.6,0.5,0.2,0.8,292.0,67.27
1898,UK_7616100055579,per_100g,101.0,1.1,0.0,0.0,16.4,1.2,944.0,49.09
1899,UK_7613033828737,per_100g,312.0,6.7,4.3,1.1,18.7,,5660.0,40.0
1900,UK_7613033583360,per_100g,351.0,3.7,1.8,0.2,59.5,,2184.0,29.09
1901,UK_7613033910135,per_100g,297.0,7.7,4.3,0.6,17.8,,5100.0,43.64
1902,UK_7613036394611,per_100g,,,,,,,0.0,72.73
1903,UK_9556001312990,per_100g,445.028680688337,9.8,16.1,,2.0,0.6,983.0,45.45
1904,UK_12187117,per_100g,458.474576271186,9.83050847457627,17.7966101694915,,2.20338983050847,3.05084745762712,840.677966101695,52.73
1905,UK_7613287554376,per_100g,89.0,2.0,3.4,0.2,0.6,0.5,140.0,70.91
1906,UK_8901058867381,per_100g,138.0,1.1,0.0,0.0,28.4,1.8,932.0,43.64
1907,UK_7613033828416,per_100g,310.0,7.8,3.7,1.2,11.5,5.6,5412.0,52.73
1908,UK_8445290435774,per_100g,88.0,1.9,3.6,0.5,0.1,0.8,272.0,67.27
1909,UK_7616100055562,per_100g,107.0,0.7,0.0,0.0,17.8,,1004.0,47.27
1910,UK_8585002432742,per_100g,438.0,8.6,33.1,17.0,13.6,,8752.0,21.82
1911,UK_7613038874906,per_100g,308.0,7.8000001907349,5.6999998092651,0.69999998807907,18.0,,6252.0,43.64
1912,UK_6151100034786,per_100g,151.0,6.1,3.4,1.4,12.5,,8400.0,47.27
1913,UK_7613034991935,per_100g,,,,,,,0.0,72.73
1914,UK_9000904503011,per_100g,88.0,1.9,3.6,0.5,0.2,0.8,292.0,67.27
1915,UK_7613033488146,per_100g,61.0,,2.8,0.04,,,0.0,72.73
1916,UK_1060203890807,per_100g,85.0,12.1,0.2,0.0,4.3,0.0,8980.0,52.73
1917,UK_7613035283770,per_100g,,,,,,,0.0,72.73
1918,UK_7613035898370,per_100g,,,,,,,0.0,72.73
1919,UK_7613036349192,per_100g,335.0,7.4,16.1,8.3,5.2,,752.0,34.55
1920,UK_7613036394574,per_100g,339.0,6.0,5.0,1.9,26.6,,4392.0,36.36
1921,UK_6221007004479,per_100g,100.0,4.4444444444444,16.666666666667,12.222222222222,5.5555555555556,,0.0,49.09
1922,UK_7613035017580,per_100g,,,,,,,0.0,72.73
1923,UK_77782717,per_100g,,,,,,,0.0,72.73
1924,UK_8901058101614,per_100g,154.0,0.5,0.0,0.0,37.4,,1020.7899,38.18
1925,UK_7613039881767,per_100g,373.0,6.0,8.8000001907349,5.9000000953674,38.0,,2779.9999,23.64
1926,UK_7613287555595,per_100g,,,,,,,228.0,69.09
1927,UK_07258169,per_100g,,,,,,,0.0,72.73
1928,UK_6043000011212,per_100g,5.0,0.0,2.5,0.1,0.3,0.0,0.0,72.73
1929,UK_7613287612564,per_100g,487.0,10.5,24.4,2.3,1.2,2.5,1552.0,43.64
1930,UK_8585002431349,per_100g,,,,,,,0.0,72.73
1931,UK_7613287555557,per_100g,453.0,8.8,16.7,1.3,8.9,2.6,1072.0,45.45
1932,UK_7460123438709,per_100g,196.0,2.3,2.8,2.8,10.0,,0.0,63.64
1933,UK_7460123456109,per_100g,220.0,8.8,6.0,3.8,8.3,2.9,0.0,76.36
1934,UK_7613033743016,per_100g,348.0,11.0,1.0,0.8,7.2,6.6,340.0,76.36
1935,UK_7613287612489,per_100g,483.0,10.7,23.7,1.9,1.0,2.2,1536.0,45.45
1936,UK_5941017018532,per_100g,318.0,9.7,3.5,0.9,12.4,8.3,4320.0,52.73
1937,UK_5941017018594,per_100g,20.4,0.6,0.2,0.04,0.76,0.56,268.0,69.09
1938,UK_8445290045003,per_100g,291.0,7.8,4.2,0.5,31.5,4.9,10000.0,47.27
1939,UK_8901058892789,per_100g,389.0,8.2,13.5,8.2,1.8,2.0,1028.3,36.36
1940,UK_8445290044983,per_100g,328.0,8.8,5.4,0.5,26.7,7.4,4156.0,47.27
1941,UK_8901058901320,per_100g,303.0,8.0,13.0,7.5,2.7,4.8,2320.0,41.82
1942,UK_7460123429400,per_100g,227.8,9.6,7.0,4.5,8.1,3.9,0.0,76.36
1943,UK_7613039869246,per_100g,317.0,7.8,4.4,0.5,25.1,7.8,5072.0,49.09
1944,UK_5060060381292,per_100g,184.0,0.6,0.0,0.0,40.5,2.2,1172.0,40.0
1945,UK_8901058905274,per_100g,389.0,8.2,13.5,8.2,1.8,1.4,1028.3,34.55
1946,UK_50097654,per_100g,69.0,9.80000019073486,0.5,0.100000001490116,3.5,0.5,0.0,81.82
1947,UK_7613030612247,per_100g,18.8679245283019,0.471698113207547,0.183962264150943,0.0849056603773585,0.334905660377358,,359.433962264151,67.27
1948,UK_8613041062795,per_100g,108.8,2.44,4.16,0.32,0.68,0.6,231.2,69.09
1949,UK_9400556061226,per_100g,649.151382102305,9.87654320987655,23.4567901234568,0.0,19.7530864197532,0.0,7901.23456790123,34.55
1950,UK_9556001322128,per_100g,74.0,1.9,2.8,1.4,0.5,0.7,1164.0,52.73
1951,UK_9556001323859,per_100g,354.0,8.1,14.9,6.1,1.3,3.2,1361.0,41.82
1952,UK_6151100038289,per_100g,,,,,,,0.0,72.73
1953,UK_5000243505282,per_100g,448.101265822785,10.253164556962,18.8607594936709,7.72151898734177,1.64556962025316,4.05063291139241,1722.78481012658,40.0
1954,UK_8445291935129,per_100g,115.0,2.3,4.5,,,,0.0,72.73
1955,UK_5000243505275,per_100g,443.243243243243,9.86486486486486,16.0810810810811,7.56756756756757,2.02702702702703,,983.783783783784,32.73
1956,UK_5000159523752,per_100g,503.0,8.1,25.0,15.0,53.0,,168.0,23.64
1957,UK_5000159551823,per_100g,,,,,,,0.0,72.73
1958,UK_5900951313592,per_100g,493.0,4.6,24.0,14.0,48.0,1.62,0.0,27.27
1959,UK_5000159566971,per_100g,495.0,1.5,24.0,14.0,15.0,55.0,168.0,45.45
1960,UK_5000159571067,per_100g,483.0,5.4,21.0,12.0,63.0,,118.0,23.64
1961,UK_5000159572088,per_100g,501.0,6.3,23.0,14.0,57.0,,138.0,23.64
1962,UK_5060402902697,per_100g,57.0,3.2,2.0,1.3,6.1,0.0,104.0,69.09
1963,UK_6221134013801,per_100g,511.0,7.3,25.0,17.0,53.0,,108.0,23.64
1964,UK_6221134013696,per_100g,519.0,6.7,26.0,,,,0.0,69.09
1965,UK_5000159530750,per_100g,498.0,5.6,22.0,13.0,68.0,,83.0,25.45
1966,UK_4009900542128,per_100g,394.444444444444,0.0,4.44444444444444,2.22222222222222,72.2222222222222,,0.0,43.64
1967,UK_4009900545907,per_100g,397.0,0.0,4.2,2.3,74.0,0.0,8.0,41.82
1968,UK_5000159553674,per_100g,541.379310344828,7.24137931034483,31.0344827586207,17.5862068965517,51.7241379310345,,148.275862068966,23.64
1969,UK_5000159554657,per_100g,541.379310344828,7.24137931034483,31.0344827586207,17.5862068965517,51.7241379310345,,148.275862068966,23.64
1970,UK_4009900532457,per_100g,142.0,0.0,0.0,0.0,0.0,,0.0,69.09
1971,UK_4009900539302,per_100g,,,,,,,0.0,72.73
1972,UK_5000159565028,per_100g,495.833333333333,8.95833333333333,25.0,8.33333333333333,47.9166666666667,0.0,204.166666666667,25.45
1973,UK_5056357905654,per_100g,,,,,,,0.0,72.73
1974,UK_5056357910368,per_100g,57.1428571428571,3.14285714285714,1.97142857142857,1.25714285714286,6.0,,103.42857142857099,69.09
1975,UK_5000159418843,per_100g,509.2,5.6,27.2,16.8,55.4,1.2,152.4,25.45
1976,UK_5000159569002,per_100g,528.0,7.6,28.8,17.2,56.0,,112.0,23.64
1977,UK_5900951320996,per_100g,526.0,10.0,27.0,11.0,52.0,,59.0,25.45
1978,UK_5000159603676,per_100g,483.0,5.5,21.0,13.0,63.0,,124.0,23.64
1979,UK_40111216,per_100g,487.0,3.7,25.7,21.2,48.2,0.0,100.0,23.64
1980,UK_5000159520089,per_100g,483.0,5.4,21.0,12.0,63.0,,0.0,25.45
1981,UK_5000159520164,per_100g,516.0,10.0,26.0,11.0,53.0,0.0,40.0,25.45
1982,UK_5000159470476,per_100g,299.0,7.3,7.6,3.9,0.6,4.03,0.9,74.55
1983,UK_5000159022521,per_100g,529.0,7.0,29.1,17.2,58.3,,104.0,23.64
1984,UK_5056357909065,per_100g,563.0,3.6,37.0,18.0,46.0,,40.0,23.64
1985,UK_4009900538947,per_100g,407.0,0.0,7.3,4.1,58.0,,0.0,38.18
1986,UK_5000159521406,per_100g,,,,,,,0.0,72.73
1987,UK_50159956,per_100g,435.1351,0.4054,18.9189,6.2162,21.6216,,40.5405,47.27
1988,UK_5060402907944,per_100g,561.0,6.5,33.0,19.0,52.0,,132.0,23.64
1989,UK_4009900538824,per_100g,407.0,0.0,7.3,4.1,58.0,,0.0,38.18
1990,UK_5000159461177,per_100g,451.0,3.8,17.0,8.0,62.0,,144.0,30.91
1991,UK_5000159545341,per_100g,451.12332688875,3.125,16.875,8.125,57.5,,125.0,29.09
1992,UK_5056357902271,per_100g,389.0,34.0,9.1,5.3,19.0,,176.0,47.27
1993,UK_4002359663239,per_100g,159.0,1.1,13.0,1.8,6.5,,480.0,58.18
1994,UK_5000159510745,per_100g,545.0,6.8,32.0,20.0,55.0,,120.0,23.64
1995,UK_5000159516556,per_100g,502.0,4.8,25.0,15.0,48.0,,164.0,23.64
1996,UK_4009900526814,per_100g,404.0,0.0,5.9,3.3,71.0,,0.0,40.0
1997,UK_5000159565004,per_100g,,,,,,,0.0,72.73
1998,UK_5056357911334,per_100g,533.333333333333,5.45454545454545,30.3030303030303,16.969696969697,32.1212121212121,,126.0,29.09
1999,UK_4011100051300,per_100g,557.0,6.4,34.7,21.5,53.6,,80.0,25.45
2000,UK_5000159481090,per_100g,446.5,4.3,16.9,8.2,59.9,,156.0,29.09
2001,UK_4710469842016,per_100g,391.428571428571,74.2857142857143,7.42857142857143,4.28571428571429,5.14285714285714,,0.0,65.45
2002,UK_5900951260506,per_100g,545.0,7.2,32.0,20.0,51.0,,128.0,23.64
2003,UK_5060402903779,per_100g,57.0,3.2,2.0,1.3,6.1,,104.0,69.09
2004,UK_4009900527101,per_100g,407.0,0.0,5.9,3.3,71.0,,0.0,40.0
2005,UK_4009900534994,per_100g,406.0,0.0,7.3,4.1,58.5,,4.0,38.18
2006,UK_5056357912539,per_100g,343.636363636364,32.7272727272727,12.9090909090909,7.81818181818182,3.09090909090909,,107.27272727272701,50.91
2007,UK_5056357912997,per_100g,253.0,2.8,16.0,12.0,22.0,,59.0,41.82
2008,UK_5000159300766,per_100g,481.5,5.4,23.1,7.4,55.1,,132.0,29.09
2009,UK_5000159344371,per_100g,338.0,5.7,20.0,10.2,26.0,,84.0,38.18
2010,UK_5000159483278,per_100g,502.0,4.8,25.2,14.9,48.1,,160.0,23.64
2011,UK_5000159509831,per_100g,448.0,4.0,17.0,8.3,62.0,,164.0,29.09
2012,UK_50159284,per_100g,488.0,6.1,23.7,7.8,53.8,,156.0,29.09
2013,UK_5060360501154,per_100g,165.6,2.5,8.0,5.2,19.1,,124.0,50.91
2014,UK_5060402901232,per_100g,70.0,3.0,2.1,1.4,9.6,,80.0,69.09
2015,UK_5900951257049,per_100g,445.0,3.8,16.0,7.8,63.0,,156.0,30.91
2016,UK_5000159501460,per_100g,,,,,,,0.0,72.73
2017,UK_5060402905803,per_100g,0.0,,,,,,0.0,72.73
2018,UK_5000159526937,per_100g,,,,,,,0.0,72.73
2019,UK_4009900526388,per_100g,,,,,,,0.0,72.73
2020,UK_5060402903854,per_100g,57.0,3.2,2.0,1.3,6.1,,104.0,69.09
2021,UK_5000159410410,per_100g,443.0,3.9000000953674,16.0,7.0,62.0,,172.0,32.73
2022,UK_5000159503914,per_100g,482.0,5.4,21.0,13.0,64.0,0.0,2160.0,7.27
2023,UK_5000159531887,per_100g,453.0,3.8,17.0,10.0,62.0,,128.0,27.27
2024,UK_5060402903953,per_100g,204.0,3.6,11.0,7.5,18.0,,84.0,50.91
2025,UK_5000159520195,per_100g,,,,,,,0.0,72.73
2026,UK_5000159504645,per_100g,448.0,4.5,17.0,8.1,60.0,,160.0,29.09
2027,UK_5000159530613,per_100g,331.707317073171,,,,,,0.0,65.45
2028,UK_5056357903629,per_100g,572.0,3.1,36.0,9.3,53.0,,80.0,25.45
2029,UK_5000159475082,per_100g,443.0,3.9,16.0,7.7,62.0,,172.0,30.91
2030,UK_5060402909207,per_100g,140.699996948242,20.6000003814697,3.5,2.29999995231628,3.70000004768372,2.0,0.0,80.0
2031,UK_5000159531207,per_100g,448.0,4.5,17.0,8.1,60.0,0.1,160.0,29.09
2032,UK_5000159541473,per_100g,266.0,3.0,14.0,8.4,25.0,,76.0,43.64
2033,UK_4009900538602,per_100g,327.0,3.4,0.500000001,,58.0,,90.0,47.27
2034,UK_75315757,per_100g,168.0,0.0,0.0,0.0,0.0,,0.0,67.27
2035,UK_5000159537964,per_100g,518.0,7.8,27.0,16.0,57.0,,124.0,23.64
2036,UK_4009900522694,per_100g,397.0,0.0,4.2,2.3,74.0,74.0,0.0,49.09
2037,UK_5056357908686,per_100g,39.0,3.1,0.3,0.2,4.9,,68.0,72.73
2038,UK_5056357907801,per_100g,170.0,2.1,9.0,7.0,14.0,,400.0,45.45
2039,UK_5056357906842,per_100g,377.0,37.5999984741211,5.40000009536743,3.70000004768372,20.2999992370605,,0.0,52.73
2040,UK_5000159551618,per_100g,442.0,4.5,16.0,7.5,61.0,,0.0,32.73
2041,UK_5056357909409,per_100g,56.0,3.3,1.8,1.2,6.2,,84.0,72.73
2042,UK_6294001815266,per_100g,567.5,6.5,32.5,20.0,45.0,6.75,0.0,36.36
2043,UK_5000159561204,per_100g,437.0,4.2,15.0,6.7,62.0,,275.0,29.09
2044,UK_0040000402657,per_100g,,,,,,,0.0,72.73
2045,UK_5000159557658,per_100g,492.0,4.6,24.0,14.0,48.0,,160.0,23.64
2046,UK_1056337905579,per_100g,432.5,9.75,19.5,5.0,42.5,9.0,77.5,49.09
2047,UK_0040000473671,per_100g,210.0,0.0,9.0,5.0,26.0,0.0,14.8,52.73
2048,UK_5000159529044,per_100g,478.260869565217,4.34782609,21.7391304347826,13.9130434782609,47.8260869565217,,0.0,27.27
