product_id,barcode,brand,product_name,category,country,overall_health_score,nutrition_score,additive_score,ingredient_score,source_url
UK_4056489755654,4056489755654,Newgate,Katsu Curry Rice Pot,"Instant noodles, Instant-long-grain-rice-pot, Katsu-curry-rice-pot, Lidl, Newgate",United Kingdom,71.15,70.91,,71.71,https://world.openfoodfacts.org/product/4056489755654/katsu-curry-rice-pot-newgate
UK_9060299485309,9060299485309,Generic,itsu rice noodles chilli miso,Instant noodles,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/9060299485309/itsu-rice-noodles-chilli-miso
UK_5449000000996,5449000000996,Coca-Cola,Coca-Cola,"Colas, pt:bebidas cafeína",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5449000000996/coca-cola
UK_54491472,54491472,Coca-Cola,Cola 0.5,"Colas, Sweetened beverages",United Kingdom,78.1,69.09,100.0,67.77,https://world.openfoodfacts.org/product/54491472/cola-0-5-coca-cola
UK_5449000053879,5449000053879,Coca-Cola,Diet Coke   Top quality,"Diet cola soft drink, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000053879/diet-coke-top-quality-coca-cola
UK_5449000131805,5449000131805,Coca-Cola,Coca-Cola Zero Azúcar,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000131805/coca-cola-zero-azucar
UK_5449000131836,5449000131836,Coca-Cola,Coca-Cola Zero 500ml,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000131836/coca-cola-zero-500ml
UK_4060800103307,4060800103307,Pepsi Max,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,"Diet cola soft drink, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800103307/carbonated-low-calorie-cola-flavoured-soft-drink-with-sweeteners-pepsi-max
UK_54491496,54491496,Coke,Diet Coke,"Unsweetened beverages, Diet cola soft drink, Sweetened beverages",United Kingdom,81.5,72.73,100.0,75.7,https://world.openfoodfacts.org/product/54491496/diet-coke
UK_87170788,87170788,Pepsi,Pepsi Max 500ml,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/87170788/pepsi-max-500ml
UK_87170146,87170146,Pepsi,Pepsi Max Can 330ml,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/87170146/pepsi-max-can-330ml
UK_5449000601971,5449000601971,Coca-Cola,Coca-Cola original,"Colas, Sweetened beverages",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5449000601971/coca-cola-original
UK_4060800172396,4060800172396,Pepsi,Cherry Cola Flavoured Soft Drink,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800172396/cherry-cola-flavoured-soft-drink-pepsi
UK_5449000669902,5449000669902,Coca Cola,Coca Cola Zero Sugar,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000669902/coca-cola-zero-sugar
UK_4056489550938,4056489550938,"Freeway, Lidl, Lidl Freeway",Cola XX Sugar Free,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4056489550938/cola-xx-sugar-free-freeway
UK_5449000130389,5449000130389,Coca-Cola,Coca Cola,"Cola with sugar, Sweetened beverages",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5449000130389/coca-cola
UK_5000193034559,5000193034559,Dr Pepper,Dr Pepper,"Artificially sweetened beverages, Colas, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5000193034559/dr-pepper
UK_9421902090349,9421902090349,Karma Drinks,Karma Cola,"Colas, Sweetened beverages",United Kingdom,68.31,65.45,,75.0,https://world.openfoodfacts.org/product/9421902090349/karma-cola-karma-drinks
UK_54491014,54491014,Coca-Cola Company,Cocacola mini original taste,"Colas, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/54491014/cocacola-mini-original-taste-coca-cola-company
UK_5029396003292,5029396003292,Fentimans,Curiosity Cola,"Artificially sweetened beverages, Cola with sugar, Sweetened beverages",United Kingdom,80.24,72.73,100.0,69.38,https://world.openfoodfacts.org/product/5029396003292/curiosity-cola-fentimans
UK_4060800166531,4060800166531,"Pepsi, Pepsico",Pepsi Cola - Cherry 2L,"Diet cola soft drink, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800166531/pepsi-cola-cherry-2l
UK_5449000673039,5449000673039,The Coca-Cola Company,Diet coke Kate Moss,"Diet cola soft drink, Sugar-free colas with artificial sweeteners and without caffeine, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000673039/diet-coke-kate-moss-the-coca-cola-company
UK_5449000064141,5449000064141,The Coke- Cola Company,Diet Coke,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000064141/diet-coke-the-coke-cola-company
UK_5449000214744,5449000214744,Coca-Cola,Coca Cola Cherry Zero Bottle 500ml,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000214744/coca-cola-cherry-zero-bottle-500ml
UK_4062139017416,4062139017416,Pepsi,Pepsi 330ml Can,"Colas, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4062139017416/pepsi-330ml-can
UK_5449000028921,5449000028921,Coca-Cola,Coca Cola,"Colas, Sweetened beverages",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5449000028921/coca-cola
UK_5015672006903,5015672006903,Dr Pepper,Dr Pepper,"Artificially sweetened beverages, Colas, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5015672006903/dr-pepper
UK_5449000058386,5449000058386,Coca-Cola,Coca-Cola,"Colas, Sweetened beverages",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5449000058386/coca-cola
UK_5449000329691,5449000329691,Coca-Cola,OreoLimited Edition Oreo,"Colas, Diet sodas, Carbonated soft drink without fruit juice without sugar and with artificial sweeteners",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000329691/oreolimited-edition-oreo-coca-cola
UK_4056489738732,4056489738732,Freeway,Freeway cola xX,"Colas, Carbonated soft drink without fruit juice without sugar and with artificial sweeteners",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4056489738732/freeway-cola-xx
UK_5449000239662,5449000239662,Coca-Cola,coca cola zero sugar,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000239662/coca-cola-zero-sugar
UK_5060108451734,5060108451734,Fever-Tree,Madagascan Cola,"Fruit sodas, Colas, Sweetened beverages",United Kingdom,80.46,70.91,100.0,75.0,https://world.openfoodfacts.org/product/5060108451734/madagascan-cola-fever-tree
UK_5740700988349,5740700988349,Coca-Cola,Coca-Cola Original Taste,"Colas, Sweetened beverages",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5740700988349/coca-cola-original-taste
UK_5052109851446,5052109851446,Tesco,Xero cola,"Artificially sweetened beverages, Colas",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5052109851446/xero-cola-tesco
UK_4060800130754,4060800130754,Pepsi Max,Carbonated Low Calorie Cola Flavoured Soft Drink,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800130754/carbonated-low-calorie-cola-flavoured-soft-drink-pepsi-max
UK_4062139015108,4062139015108,Pepsi,Pepsi Max,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4062139015108/pepsi-max
UK_4060800178008,4060800178008,Pepsi,Pepsi Max,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800178008/pepsi-max
UK_4060800002242,4060800002242,Pepsi,Diet,"Diet cola soft drink, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800002242/diet-pepsi
UK_87171259,87171259,Pepsi,Pepsi Max Cherry 330ml,"Colas, Diet sodas",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/87171259/pepsi-max-cherry-330ml
UK_5449000121134,5449000121134,"Coca Cola, Dr Pepper",Dr Pepper Zeroo,"Diet beverages, Colas, Sweetened beverages",United Kingdom,76.87,72.73,85.0,75.0,https://world.openfoodfacts.org/product/5449000121134/dr-pepper-zeroo-coca-cola
UK_9421902090028,9421902090028,Generic,Cola Fairtrade,Colas,United Kingdom,70.86,69.09,,75.0,https://world.openfoodfacts.org/product/9421902090028/cola-fairtrade
UK_4056489010104,4056489010104,Freeway,Cola,"Cola with sugar and artificial sweetener, Diet cola soft drink, Sweetened beverages",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4056489010104/cola-freeway
UK_5449000244703,5449000244703,The Coca-Cola Company,Diet Coke No Caffeine,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000244703/diet-coke-no-caffeine-the-coca-cola-company
UK_5449000214799,5449000214799,Coca-Cola,Coke Zero,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000214799/coke-zero-coca-cola
UK_4060800304803,4060800304803,Pepsi,Pepsi max 0 caffeine,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800304803/pepsi-max-0-caffeine
UK_5060499150001,5060499150001,green room brands ltd,green cola,"Artificially sweetened beverages, Colas",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5060499150001/green-cola-green-room-brands-ltd
UK_5449000004451,5449000004451,Coca Cola,Diet Coke,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000004451/diet-coke-coca-cola
UK_20023027,20023027,Freeway,Cola light,"Unsweetened beverages, Diet cola soft drink",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/20023027/diet-cola-freeway
UK_5449000154774,5449000154774,Coca Cola,Diet Coke No Caffiene,"Colas, Diet sodas",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000154774/diet-coke-no-caffiene-coca-cola
UK_5449000123855,5449000123855,"Coca-Cola, Tesco",Diet Coke,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000123855/diet-coke-coca-cola
UK_5000112674880,5000112674880,Coca-Cola,Coca Cola,Cola with sugar,United Kingdom,69.36,69.09,,70.0,https://world.openfoodfacts.org/product/5000112674880/coca-cola
UK_4062139020515,4062139020515,Pepsi,Pepsi Max,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4062139020515/pepsi-max
UK_5000112545326,5000112545326,Coca-Cola,Coke Original Taste,"Colas, Sweetened beverages",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5000112545326/coke-original-taste-coca-cola
UK_54491076,54491076,Coke,Diet Coke,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/54491076/diet-coke
UK_5449000121042,5449000121042,Coca Cola,Dr Pepper Zero,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000121042/dr-pepper-zero-coca-cola
UK_01723397,01723397,Sainsbury's,Cola Zero,"Colas, Diet sodas",United Kingdom,73.41,72.73,,75.0,https://world.openfoodfacts.org/product/01723397/cola-zero-sainsbury-s
UK_4060800170064,4060800170064,Pepsi,pepsi max cherry,"Plant-based foods, Diet cola soft drink",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800170064/pepsi-max-cherry
UK_4060800171122,4060800171122,"Pepsi, Pepsi-Cola",Pepsi max,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800171122/pepsi-max
UK_29362899,29362899,Marks & Spencer,Unknown Product,Colas,United Kingdom,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/29362899/marks-spencer
UK_5000112684278,5000112684278,Generic,Coca-Cola Original Taste,Colas,United Kingdom,78.63,67.27,100.0,75.0,https://world.openfoodfacts.org/product/5000112684278/coca-cola-original-taste
UK_5449000133724,5449000133724,Coca-Cola,Coca-Cola Zero,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000133724/coca-cola-zero-1-25-ltr
UK_5449000031341,5449000031341,Coca-Cola,Coc Cola Zero 8pk,"Carbonated soft drinks without fruit juice, Diet cola soft drink",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000031341/coc-cola-zero-8pk-coca-cola
UK_4088600373843,4088600373843,Vive,Zx Cola,Diet cola soft drink,United Kingdom,80.37,72.73,100.0,70.0,https://world.openfoodfacts.org/product/4088600373843/zx-cola-vive
UK_5449000054227,5449000054227,"Coca Cola Life, Coca-Cola",Coca-Cola Original Taste,"Colas, Sweetened beverages",United Kingdom,77.86,69.09,100.0,66.56,https://world.openfoodfacts.org/product/5449000054227/coca-cola-original-taste-coca-cola-life
UK_5060499150964,5060499150964,Generic,Green Cola,Cola with sugar and without caffeine,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5060499150964/green-cola
UK_90357473,90357473,Coke ZERO,Cocacola mini zero sugar,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/90357473/coca-cola-zero-sugar-coke-zero
UK_4060800134592,4060800134592,"Pepsi, Pepsi-Cola, Pepsico",Pepsi Max Multipack,"Diet cola soft drink, Cola-without-sugar-with-artificial-sweeteners-and-with-caffeine",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800134592/pepsi-max-multipack-pepsi-cola
UK_8714800004336,8714800004336,"Coca-Cola, Dr Pepper",Dr Pepper,"Colas, Sweetened beverages",United Kingdom,80.46,70.91,100.0,75.0,https://world.openfoodfacts.org/product/8714800004336/dr-pepper
UK_5000128519199,5000128519199,Co-op,Diet Cola,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5000128519199/diet-cola-co-op
UK_5000436777588,5000436777588,Tesco,Diet Cola,Colas,United Kingdom,73.41,72.73,,75.0,https://world.openfoodfacts.org/product/5000436777588/diet-cola-tesco
UK_4060800309112,4060800309112,Pepsi,Pepsi Max Mango,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800309112/pepsi-max-mango
UK_4062139015498,4062139015498,Pepsi,Pepsi max,Colas,United Kingdom,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/4062139015498/pepsi-max
UK_29234288,29234288,Marks & Spencer,Cola with Madagascan vanilla,Colas,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/29234288/cola-with-madagascan-vanilla-marks-spencer
UK_4060800304827,4060800304827,Pepsi,Pepsi max no caffeine,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800304827/pepsi-max-no-caffeine
UK_4061459786576,4061459786576,Vive,Original Cola,"Artificially sweetened beverages, Colas, Sweetened beverages",United Kingdom,85.0,80.0,100.0,75.0,https://world.openfoodfacts.org/product/4061459786576/original-cola-vive
UK_5449000294616,5449000294616,Coke,Diet coke,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000294616/diet-coke
UK_4061459786583,4061459786583,Vive,Diet Cola,Diet cola soft drink,United Kingdom,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/4061459786583/diet-cola-vive
UK_5057753892302,5057753892302,Tesco,Tesco Diet Cola can,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5057753892302/tesco-diet-cola-can
UK_4062139017355,4062139017355,Pepsi,Pepsi 500ml,Cola with sugar,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4062139017355/pepsi-500ml
UK_5449000334251,5449000334251,Dr Pepper,Dr Pepper Cherry Crush Zero Sugar,Colas,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000334251/dr-pepper-cherry-crush-zero-sugar
UK_4060800309167,4060800309167,Pepsi Max,Pepsi Max Caffeine Free,"Diet cola soft drink, Sugar-free colas with artificial sweeteners and without caffeine",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/4060800309167/pepsi-max-caffeine-free
UK_5449000000439,5449000000439,Coca-Cola,Coca Cola Original taste,"Cola with sugar, Sweetened beverages",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5449000000439/coca-cola
UK_5449000053909,5449000053909,Coca-Cola,Coca-cola diet (UK),Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000053909/coca-cola-diet-uk
UK_4060800308399,4060800308399,Pepsi,Pepsi,"Artificially sweetened beverages, Colas, Sweetened beverages",United Kingdom,80.46,70.91,100.0,75.0,https://world.openfoodfacts.org/product/4060800308399/pepsi
UK_5449000226457,5449000226457,Coca-Cola,Coca-Cola Zero Sugar Vanilla,Diet cola soft drink,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5449000226457/coca-cola-zero-sugar-vanilla
UK_5449000086877,5449000086877,Coca-Cola,Coca-Cola,"Colas, Sweetened beverages",United Kingdom,69.36,69.09,,70.0,https://world.openfoodfacts.org/product/5449000086877/coca-cola
